id,text,label
219,Nikmatono cicilan 0% sampek 12 sasi dinggo pesen tiket kapal air asia nganggo kertu kredit bni!,neutral
209,"Roti-roti sing disajekne nggarai aku nostalgianan. Kabeh model roti jaman biyen, saka tampilane utawa rasa. Rotine enak lan regane uga mirah.",positive
436,Ibu uwis tahu kerja ing grab indonesia,neutral
394,"Paling seneng banget mangan awan ing kene pithik karo sambele enak banget regane luwar biasa hemat, rasa pithike ngeresep nganti tekan balunge, es lidah buayane uga seger marakna adem wetenge sakbanjure mangan sambel sing pedes, pelayanane sigap lan grapyak, sing aku seneng ing panggon kasir ana tulisan 10% disumbangake kanggo amal, kanggo mangan dadi luwih enak ing weteng",positive
592,Pelayanane bis DAMRI apik banget.,positive
317,Arep nggawe postingan sing isine ngedukasi pelanggan gojek.,neutral
352,Atusan omah ing medan kebanjiran,neutral
751,"Barange lumayan, mung sung aku gumun xiaomi redmi note 2 iki tombol uripe tenan rada rusak? Banjur bateraine tenan cepet entek juragan?",negative
856,Angel banget mercoyoi wong sing wis tau khianat,negative
504,"Panggonan di gombel karo pemandangan semarang, tekao bengi merga lampu kutha bakale ketok, panganane enak steak lan teh anget menu wajib ning kene, njupuk spot ning jaba merga udara anyep lan sejuk",positive
13,"Wektu kuwi mara mrene pesen sega goreng karo kentang goreng, sega gorenge kabehane seneng, Kentang gorenge enak tenan, lan dhelokane apik. Keluarga ngomong yen kopine enak. Babagan paling apik nang kene yaiku panggonane jembar lan sek nang njaba iso ndhelok pemandangan dusun pring, nanging pelayanane ora cepet dadi aku kudu takon kaping pirang-pirang babagan pesenanku. Regane cukup larang, nanging amarga panganane enak kabeh dadi kabayar. Ora kudhu mikir ping pindho yen pengen mara panggonan iki maneh.",positive
978,"Sega goreng thailand ning rega 35 ewu, polos, mung ana suwir pithik sethithik. Panganan laute ora ana.",negative
570,"Kaya sing awakdewe eruh, brownies sing asli saka amerika iku roti bantat sing pancene wernane cokelat. Toko amanda ngreasikne browies karo masake carane dikukus. Brownies kukus iki jan blas ora banget. Teksture malah podo karo bolu biasa. Dadi menurutku, iki uduk brownies.",negative
489,"Yen teka marang restoran iki cocok banget pas sore lan mbengi, nggawa pasangan kanggo nikmati mangan mbengi sing romantis lan pemandangan sing nakjubake banget",positive
862,"Pengalaman kapisan cukup ngesanke merga cukup kaget tibake bar mari pesen panganan, salah siji staf menehi godong gedang ning mejaku uduk piring utawa sendok, dadi lak mangan ning kene siapo dingge mangan nggawe tangan merga awakdewe bakale ngrasakne sensasi sing unik ditambah alas mangane godong gedang.",positive
774,Salah sijine area kuliner sing cukup ngunggah salira. Nanging dadi bingung uga milihe. Akhire aku njajal kerak telur lan mi kocok karo ngrungokake pertunjukan musik kanthi lagu-lagu nostalgia kulon. Cukup direkomendasikake.,positive
950,Kanggo njamin ibu isa teka marang kantor cab bank mandiri kasebut ing dina lan jam kerja kanggo ijol dhuwit.,neutral
614,"Numpak sepur jayabaya malang - jakarta mandek ing gubeng, tiket 35 ewu ditambah asuransi 6 ewu lewat traveloka",neutral
569,Dpr menehi apresiasi saka melune wong wedok ning pilkada 2018.,neutral
666,"Aku teka kanggo mangan mbengi bareng kaluwarga. Iki kapisan aku marang rene. Kondisine ora patia rame. Kanggo interior, agak reged miturutku. Anane remukan bekas panganan ing jogan lan meja, kayane ora diresiki kanthi sampurna. Kanggo rasa panganan, standar, ora patia istimewa.",negative
965,"Tulung ngomong marang anggota dewan aja lali revisi perppu ormas lan elingna janjine yen perppu ora direvisi, aneka werna elemen masyarakat bakal ngetokake sikap.",neutral
486,Kripik budin kuwi camilan paling enak lan pas kanggo ngancani wektu nugas,positive
545,"Batagor lan siomay kingsley iki ora nduwe cabang ning panggon liya. Panganane enak, utamane batator lan siomay lan baksone lan ora nganggo pengawet. Lan lak pengen dinggo oleh-oleh ana paket sing iso digowo muleh. Dipertahane eneh kualitase.",positive
707,"Aja nganti pesen liwat layanan iki ya kanca-kanca. Nguciwakake! Vila -ne reged, kabeh berkakas ora pantes dienggo",negative
514,"Pendaftarane mulai sesok, kementerian kominfo mbukak beasiswa pelatihan digital dinggo wong 1.000",neutral
855,"Minangka netijen sing lagi april kepungkur piknik nyang toba, mung sir omong lak tenan akeh perkara sing nggelakne saka sistem pariwisata ning kana. Parapat -e reget, angel golek akomodasi sing tenan-tenan apik, agen transporasi ora profesional, pokoke ora direkomendasikne dolan nyang parapat.",negative
412,Reget banget lan ora digatekake karo pelayan restoran. Nguciwakake tenan pelayanane!,negative
590,"Panggone menurutku biasa ae, kurang resik. Panganane uga biasa ae.",negative
456,"Kango usaha sing ditokne marang panggonan iki hasile biasa-biasa war. Sing nguciwakake yaiku kuwalitas panganane. Panganan mung kaya masak thok. Kanggo kelas kuliner bandung sing enak-enak, iki nguciwakake. Ana karcis mlebu per uwong 10.000 lan mobil 15.000.",negative
467,Aku sakaluwarga lagi nggolek panggonan mangan lebar nonton. Dhewe bosen mangan ing resto / kafe ing mal. Ujug-ujug katon resto ing tengen dalan. Uwis suwi dhewe ora mangan kari. Mampir dhewe marang resto sing kagolong cilik mung 9 meja. Jebule enak panggonan lan panganane.,positive
852,Kopi starbucks nyapo isa enak banget seh,positive
861,"Jerene ning kana bakale dibangun transmart, ning sisih bangunan iku.",neutral
628,"Tenan pengalaman unik, mangan ing tengah sawah ing antarane pari sing meh nguning. Kanthi pilian menu sing variatif, penyajian sing apik lan nggugah salera.",positive
181,"Mangan abreng karo dulur-dulur wedok kala wingi, panggon nyaman, enak kanggo nongkrong, pelayanane apik. Wis ping bolak-balik mangan ning kene.",positive
208,"Panggonan oleh-oleh komplet lan cukup nyaman, penak dijangkau, regane kajangkau, lan pelayanane grapyak",positive
122,"Hai eviana, ngapura amarga ora nyaman. Kanggo kontak saka indosat isa ngakses tautan iki: Mangga dicek, yo. Matur suwun. Erf",neutral
655,Menune indomie karo roti bakar. Kanggo panggonan padha karo cabang sing liyane kapenak kanggo ngumpul.,positive
182,"Sambel nganggo godhong serawung, tomat, lan lombok rawit. Rasa sambele iki sek nggawe kutha ing garut sek jenengane cibiuk dadi kondhang. Sambel iki isa dinikmati nganggo gurame goreng utawa nganggo pithik goreng. Rasane tenan enak. Liyane ing lengkong cibiuk uga ndhuwe akeh cabang",positive
316,Aku wis konfirmasi marang pihak gramedia nanging diputer-puter ora ana kajelasan. Pihak gramed nganti spv ing outlet kuwi saling mbuwang lan nyebutake ora ana promo. Kuciwa diputer-puter kaya kuwi,negative
216,"Sugeng siang, yen ana bab liyane sing bapak bakal takokake isa nyebut dhewe maneh. Matur suwun zan",neutral
865,"Menurut awakdewe panggon iki biasa ae ora ana atraksi utawa pemandangan sing menarik karo rega tiket 10000 / uwong, lak pemandangan gunung ya pancene wis kudune merga ana ning daerah duwur. Dingge wisata kuliner uga ora tek akeh pilihan kaya panggon sing siji maneh.",negative
894,"Aku wis dadi pelanggan madtari kat tahun 2002, pas kuwi isih awujud warung terop cilik sing rame banget pas wengi. Pirang-pirang tahun kepungkur manggoni bangunan sing permanen, kat iku aku ngrasa kualitase radak muduk dibandingne karo pas ning warung terop. Sing jelas, rega mundak cukup signifikan, dibandingne warung sakrupa, paling luwih larang.",negative
329,"Komentar kapisan wis mesthi panggonan sing apik, pelayanane grapyak tenan, lan kanggo menu sing dipilih yaiku iwak bakar lan sop buntute sing aku menehi biji 4 nanging kanggo es buwahe kuwi aku menehi biji 5 ya!",positive
169,"Ing restoran iki panganan kang disediakake akeh banget lan regane cukup kajangkau, kahanane sek enak lan nyaman",positive
374,Aku meri ndeleng kaliyan sing isa nemukake rasa seneng.,negative
558,Bar tuku pulsa arep daftar paket internet gagal terus lan dikongkon mbaleni terus ning 363 lan panggah ora isa,negative
776,"Panggonane apik tenan apa maneh dina mbengi dihias kanggo lampu-lampu, romantis tenan. Cocok kanggo pasangan. Adoh saka reramenan. Hawane adem tenan. Dhewe iso ndhelok apike kutha saka ndhuwur.",positive
56,"Panganane enak enak lan eye catching kanggo di foto, seneng. Nanging ombeane uga enak lan panggonane kepenak kanggo ngumpul ngumpul karo kanca.",positive
529,"Iki kaping loro dolanku. Kabeh panganan sing tak jajal eco-eco, lan panggone sik seapik biyen. Ora tau nyesel aku mangan ning kene.",positive
676,"Panganane pithik asap lan sandwich keju, ombeane jus. Lumayan pas lan enak. Panggonane mesthi enak kanggo sing pengen suwasana sepi santai adoh saka rame.",positive
312,Obat tanpa resep kudune diadohi ibu menyusui,neutral
568,"Makin akeh eruh, makin cemburu.",neutral
454,Karyawan males kanggo ngapa diwenehi cuti. Bisnis lagi elek malah arep foya foya Mikir mulakno!,negative
487,"Panggongan sing jejeran kanthi banyu kali lan rimbune wit-witan lan panganan sing enak nggawe betah lan cocok kanggo ngaso, aneka werna jajanan uga kasadia ing panggonan iki, hawane uga seger.",positive
621,"Tulung ya minimal, kanggo kamudahan nasabah supaya ing njero stasiun tigaraksa diwenehi mesin atm bni",neutral
820,"Kupat tahu gempol iku salah siji kupat tahu legendaris. Panggone ora tek gedhe nanging cukup nyolok karo werna abange ning protelon pasar gempol. Porsine pas banget dingge ngilangne luwe. Ciri khas saka kupat tahu iki yaiku tahune lembut lan kenyel lan duduh kacange pas ning ilat, dicampur karo lontong, capar lan krupuk abang. Enak banget.",positive
44,"Wah pada karo aku iki masu nembe wae, paket freesom 1 aku hurung entek namung wis 40 ewu aku disedot perampok",negative
766,Omah mangan iki mesthu kagolong murah yen dibandingake karo omah mangan sakjenise. Nanging panganan sing disediakake biasa wae ora ana sing istimewa. Akeh-akehe panganan mung iwak utawa oithik kanthi cara masak digoreng. Bisa diomong menu panganane ora ana variasine blas.,negative
401,"Kamar mandine adoh saka pantes, kanggo wisuh tangan ora disediakake sabun.",negative
537,"Kahanane cocok dingge kabeh wong, dinggo awakmu sing sir dewean, karo keluarga, utawa karo kanca-kanca cedek ijolan cerita",positive
733,Bakso favorite dhewe sakaluwarga. Rasane gurih lan super enak. Dikancani karo es jeruk lan kerupuk putih. Super yummy deh. Regane kajangkau tenan. Lokasine mlebu gang cilik nanging gampang ditemokake amarga akeh uwong sing ngerti ing lokasine.,positive
717,"Ora enak mangan ing restoran, ora bisa njaluk duduh opor pithik setitik kaya ing warteg.",negative
298,Mundake presentase sing minat ride sharing nggarai toyota nekat nggelontor duwit sampek $1 milyat ning grab ben iso nylametne bisnis otomotife.,neutral
124,"Pemandangan kutha bandung sing apik iso dideleng saka sierra kafe lounge. Ana rong pilihan panggen, isa ning jero ruangan utawa njaba. Panggon sing romantis sekeco kanggo wong loro lan sekeca kanggo nglumpuk bareng kanca-kanca karo ngilangne kesel, merga udarane adem lan nyegerne. Panganan sing disediakne uga enak lan akeh pilihane. Ana masakan indonesia, asia, malah eropa / panganan kulonan barang.",positive
364,Omah kuwi ndhuwe pager gedhe werna ireng.,neutral
793,"Restoran unik, nalika ora disediakake piring, kanggo mangan nganggo lepek godhong gedhang. Panganane cukup enak.",positive
18,Bapakku pegawe net tv,neutral
622,Indomie akeh ditemukake ing warung-warung paling cepak.,neutral
224,Angel banget ngerteni wong sing terus rumangsa pener,negative
393,Ngimpi dikon nggolek coklat karo gordon ramsay eh malah kacampur karo duduh indomie,neutral
158,"Iyo seh mi sedap isine luwih akeh, nanging perkara rasa kalah adoh karo sing liyane",negative
741,"Wah enak tenan, sate sing nikmat bumbu sing pas, rasa sing pas lan iwak sing seger, nganti ngasilake sate sing tenan mantep. Pelayanane sing grapyak.",positive
318,Wektu teka marang mrene egek udu musim stroberi dadi pada cilik-cilik lan ora apik. Dadi mung njupuk seanane wae. __sad__.,negative
51,"Peresmian operasi sepur bandara dening presiden ri kanthi simbolis, mejet tombol sirine sek nyuarakake genta, dikancani dening menteri perhubungan, menteri bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, lan dirut railink",neutral
817,Masakan restoran iki rata-rata ora enak.,negative
52,"Cocok kanggo mangan mbengi romantis karo pasangan nalika ngrameke wayahe wong loro, panganane enak lan ndhuwe kelas.",positive
935,"Batagore enak, mi ne enak. Ana aneka panganan sing isa dicicip ing sak panggonan, apameneh saiki tokone uwis direnovasi dadi apik. Ana musala. Area oleh-oleh akeh pilian.",positive
607,"Nembe nganggo pirang dina langsung hang, power bank ora isa dinggo apa-apa. Kudu gawa marang panggonan servis.",negative
572,"Restoran sing nduwe pemandangan sing apik, lak mrene pas dina wengi golek o panggon lungguh ning jaba ruangan, makane awakmu kabeh bakal ndelok mben meja lampu lampu sing murup, panganane sing awakdewe pesen yaiku sup krim lan cokelat anget enak banget lan lezat pas karo cuacane sing adem",positive
193,"Panggona jan romantis lan nyaman. Karo kahanan sing nyaman banget lan pelayanane sing apik. Panganane enak pol karo regane sing sumbut. Pingin banget mbalik mrene nikmati kahanan wayah sorene. Kabeh apik, sekeca banget!",positive
41,"Panganan court sing akeh penyewan, akeh pilihan. Cocok kanggo bocah enom sek pengen nongkrong kelompokan karo mangan - ngombe sek cocok karo dhewe-dhewe. Parkire ambane pol.",positive
977,"Maturnuwun mas kanggo apresiasine. Muga-muga dheweke enggal nemoni wakil awake dhewe, korban phk sakpihak freeport.",positive
290,Meh luwih ping 5 aku merene. Dim sume yahud lan regane mirah banget. Panggone asyik lan nyaman banget. Sing ngllayani grapyak masiyo awakdewe mung wong loro lan mangan ora akeh jenise. Pokoke rekomendasi banget lak golek dim sum utawa shabu ning balikpapan.,positive
123,"Panggone nyenengne, santai, lan ora gampang ditemokne, merga sandingan karo toko gede lotte mart.",positive
404,KIPP nampa akeh laporan kaitan anane pelanggaran ing pilkada 2018.,negative
483,"Uwis pirang-pirang marang mrene, panganane lumayan enak, saung-saunge uga nggawe suwasana mangan lan nyantai dadi nikmat, ditambah karo suwara kali cilik nambah suwasana dadi tambah alami. Dianjurake teka marang mrene mbengi amarga luwih apik.",positive
557,Panganan ning kene enak banget. Cocok dinggo pertemuan kantor utawa bareng keluwarga gede regane mirah,positive
516,DHL lagi mbukak lowongan kerja dinggo customer service,neutral
571,Aku njajal sing ning cedek kantor walikota. Aku pesen bakso malang super komplet. Rasane enak. Wareg. Regane uga mlebu akal.,positive
825,"Panggon mangan ning jaba sing amba nyajikne kabeh panganan saka tradisional sampek sing paling modern, nanging rega sing murah meriah sampek sing larang. Penataan dekorasi sing apik bakal nggarai betah.",positive
838,Sing kudu banget dijajal ning rsto iki ana jus stroberi tanpo susu utawa gula. Asli enak banget. Kayake 1 gelas ae kurang ta.,positive
421,"Resto panganan barat sing regane kaki lima, ditambah pemandangan alam sing apik, suasanane sing romantis, asal aja udan, amarga ing teras dibenake kabuka. Resto favorit kaluwargaku.",positive
746,"Pithik gorenge enak ing kene. Cocok kanggo sing lebare perjalanan adoh. Aku marang kene mulih saka njaba kutha, dadi mangane pas ngelih ngono deh. Marakake weteng wareg, panganane enak banjur pelayanane mantap. Kasire ayu ayu",positive
168,"Paketku uga sampek saiki ora teka-teka wis limang dina statuse nganggo pengiriman kurir jakarta, nemen saiki jne",negative
559,"Adol iwak pitik bakar taliwang nanging iwak pitik sing disajikne kaya karet lan ora muasne, lan rasane hambar, sambele uga apa eneke. Saka kabeh ngecewakne pol lan aku ora bakal kaping lorone mrono eneh",negative
137,Dalan. Sukajadi lak bengi biasane ana wang-wang sing ngguwak reget ning pinggir dalan! wang-wang koyo ngana iku kudu diilangne.,negative
748,Paling favorit ing resto iki yaiku bubur 3 rasa. 1 mangkok gede bisa kanggo wong loro karo bojo. Banjur akeh menune kanggo tambahan mangan karo bubur. Rega lan rasa pas. Lan sing mesthi kanca mangan bubur yaiku teh anget hmmm. Enak!,positive
494,Indosat yaiku panyebab aku nesu saben dina,negative
938,Restoran iki yaiku panggonan sing cocok kanggo mangan wengi bareng pasangan lan kaluwarga kanthi panganan sing cukup enak lan pemandangan sing apik. Suwasanane uga apik kanthi hiasan klasik saka pojok nganti lawang mlebune.,positive
214,"Konsepe restoran biasa ae, nanging rega ombee kok larang banget. Mbok dimurahne sitik ta masiyo ning panggon dolan hehe. Maleh mikir bolak-balik dinggo tuku.",negative
698,Susune seger kanthi kluban sing mantep lan rasa kuwahe sing enak lan pelayanane sing tenan super grapyak.,positive
339,"Gelo aku menehi ngerti kowe, Farrel",negative
687,"Sengit lah, aling parkir ora bener, marakake dalanan sempit tok maneh, giliran mobile baret ngomyang-ngomyang nuduh sembarang uwong",negative
992,"Resto iki aku rekomendasikake kanggo kowe tekani yen kowe pengen nyantap karo nikmati surup. Amarga lokasine sing ana ing dhataran dhuwur, kowe iso nikmati kaendahan alam pegununungan lan suwasana kota. Kanggo panganane dhewe ana sawetara cita rasa, saka masakan daerah, indonesia, nganti internasional.",positive
656,"Nyayahake tenan, mbalik lunga saka kampus sore pisan ditambah kerja kelompok sing ora ana enteke, deadline tugas uga mepet tenan",negative
933,Bali duwe pulo akeh sing isa ditekani.,neutral
228,"Aku mangan isuk ning restoran lantai 18 iki lan ndilalah aku entuk panggon lungguh ning njaba utawa balkon. Bantalan panggone lungguh ketok akeh regete. Angine nyebul banter makane mangan isuk maleh ora nyaman. Tak saranne lak awakmu mangan ning restoran iki, pilih panggon lungguh ning jero dinggo nyamane.",negative
210,Kilang lenga sing diambakne pt pertamina nyerep 20 ewu luwih tenaga nyambut gawe,neutral
253,"Restoran ning padma hotel mlebu salah siji panggon sing nyaman lan indah karo pemandangan bukit, lembah lan wit-witan sing ijo. Dadi isa nikmati panganan karo kahanan sing seje. Panganan ning kene cukup rena-rena lan akeh pilihane ora beda adoh karo restoran-restoran liyane ning bandung, nanging ning kene ana pilihan tradisional sing nggarai aawakmu isa ngrasakne khas panganan sing seje karo nikmati alam.",positive
398,Saiki udu jamane janji. Dhewe rakyat uwis bosen alias muak,negative
279,Aku lan bojoku biasane nginep ning jimbaran pas dolan nyang bali,neutral
539,"Bingung wis, mesti ae ora isa melu nangkring merga pancene rame banget. Yauwislah ya ketoke pancen luwih enak aku drive thru ae berhubung ning pusat kutha posisine sumpah iki mcd paling rame.",negative
64,"Bocah jiden soksokan ora wedi, dijei nonton film horror oke ayok, rampung nonton ora wani nang kamar mandi",negative
391,"Kuwalitas lounge nguciwakake tenan. Adoh saka eskalator, lewat lorong-lorong kotor. Desain sempit dawa.",negative
976,"Sanadyan ora tau etuk gubug pinggir sawah, nanging pesona lan kanyamanan mangan ning gubug liya ora dadi biji minus kanggo panggonan mangan iki. Akeh gubug sing kapenak kanggo didadekake panggonan mangan, kuwalitas panganane uga super lan enak. Coba iwak bakar godhong, wangi, pedes, lan sedep banget.",positive
358,Yen urusan panganan sing enak-enak kaya iki rajane. Udu mung panganan sing mantap nanging susasanane makin anget apa maneh bareng kaluwarga utawa kanca. Lagu-lagune uga nglipur tenan.,positive
403,"Uwis kaping pirang-pirang mangan ing panggonan iki. Menu yaiku menu khas sunda, utamane kasadia menu sing uwis langka ditemukake ing omah mangan liyane ing bandung. Rasa panganane, tenan enak",positive
201,Rakyat wis waleh krungu ocehane politikus sing apik nyapo ora omong apik. Nyapo kabeh sing dilakoni pemerintah. Kabeh ora ana apike.,negative
397,"Ngenteni mal istana plaza buka ing dina isuk, apike mampir ing mangkok ayam ing pelataran lantai 1 istana plaza, macem-macem jenis menu pilian panganan indonesia, panganan china kasedia. Apike dijajal mi ayam rica tenan puas banget karo ngombe kopi ing dina isuk.",positive
417,"Mangan ing kene cukup nikmat amarga menune aneka warna, mulai saka menu indonesia, asia, tekan tiongkok. Dadi isa nyoba rasa sing aneka warna. Rasane uga ora kalah enak. Panggonane cukup nyaman, pelayanane uga cepet",positive
231,"Mangan ning nduwur gunung karo pemandangan lampu kutha lak bengi iku apik banget. Panganane ya enak, regane biasa kaya ning kafe liyane.",positive
889,"Sebenere rodok lucu uga sih nyang bandung, nanging kok mangan pizza hut. Mung merga lagi pengen pizza. Rasane ora seje karo sing ning Jakarta.",neutral
299,"Biyen aku seneng banget mangan ning kene wektu podo ning jakarta, lagek eruh lak ning bandung uga ana. Panggone enak banget. Akeh pilihan kahanan sing isa dipilih, sir ning jaba, jero, ngrokok utawa ngge ora, ana panggon dinggo kabeh jenis wong moro. Panganane uga enak seh. Ya pasta-pasta ala wong indonesia.",positive
685,Kanggo apa kowe sekolah dhuwur-dhuwur nanging ngomong kaya asu njegok.,negative
632,"Apik lan kapenak panggon, panggonane direkomendasikake banget kanggo mangan mbengi. Teka karo pasangan diladeni karo mbak dela, dijelaskake detail lan grapyak banget. Menune variatif lan enak, pas teka aku lan pasangan njajal menu lokal lan asinge, loro-lorone padha-padha enak. Kanggo saran bae, aja teka marang panggonan iki, isa-isa mbolak-mbalik teka, hehehehe. Pemandangane luwar biasa.",positive
887,"Dingge sing seneng legi, njajal sega pitik jamure. Lak ora seneng, jajal pilih sega iwak asin. Sing terkenal satene, disajikne ning nduwur piring panas. Pilihan liyane sing akeh dipesen yaiku tahu goreng.",neutral
955,Aku seneng banget mangan ning kene. Regane ora patia larang lan rasane enak. Sing paling aku seneng jamur panggange. Akeh kejune lan lembut. Saben mrene mesthi pesen iki.,positive
669,"Ing restoran kuwi kasadia akeh pilian panganan, mulai saka sing murah nganti sing larang",neutral
355,Panggonan sing nyaman lan alami kanggo nggawa kaluwarga santai suasana pedesan alami. Ngenalake bocah karo alam,positive
484,"Uwis seminggu iki pdam ing daerahe dhewe ora mili, apa stok banyu pdam entek. Tanggung jawab tah",negative
842,Kerja saka isuk sampek isuk maneh iku mung bakale nyiksa awake dewe. Dadi ora usah kenemenen lak soal gawean.,neutral
523,"Rasa panganane ora semewah regane. Kelarangen dinggo pengunjung keluarga, grup kanca utawa bisnis.",negative
551,"Lak mampir nyang sukabumi, aja lali nyicip bubur ayam hamid. Asli, enak banget, seje karo bubur ayam ing panggon liyane. Suwiran iwak pitike lumayan akeh, bumbune uga krasa banget, apameneh lak adewe mangane ditambahi sate rempela utawa usus. Dijamin bakale nagihi!",positive
683,Tulunglah pihak telkomsel direvisi rega-rega paket internete regane saklangit.,negative
740,Sing kinurmatan tulung dong jawab pesenku. Matur suwun,neutral
170,Ora mung jenenge tok swike waled. Rasane podo enake karo sing ning desa waled cirebon kuahe taucone asine pas. Swieke gorenge uga enak. Mung regane radak larang timbang swike ning cirebon.,positive
297,Entukno hardisk nganggo rega promo dinggo mben pesen jasa isi hardisk kebeg 1 tb,neutral
277,"Restoran unik karo menu sega goreng sing unik pisan. Sega goreng sing disajikne nganggo level pedes sing seje-seje. Sampeyan seneng pedes kudu njajal sega goreng ning kene. Saklintune punika, sega goreng disajikne nganggo rena-rena resep kaya nganggo ebi, kemangi, kecap legi, bumbu rahasia sampek karo campuran kencur. Mben porsi disajikne nganggo takaran sing pas. Rega mben porsine mulai rp 13. 000 - rp 21. 000. Pelayanane nyenengne banget.",positive
60,Nganggo telkomsel pengen nesu terus mung mbagikake capture kurang saka 100 kb muteer terus ujunge gagal. Nanging yen dipompakake ngomonge jaringane ora ana masalah.,negative
257,"Dienteni ae, mesti diwehi. Biasane paling suwi seminggu kok e",neutral
319,"Enak, panggonane resik nyaman, lan panganan sing disajikake reno-reno. Kajaba kuwi panggonane sing ana ing kutha ndadikake panggonan nggo ngaso uwong-uwong sing blanja lan pegawe kantoran. Regane mesthi wae larang nanging padha karo rasane",positive
72,"Nggolek ing bukalapak wae. Yen kepepet, sauntara isa nganggo duwe redmi 4a.",neutral
449,"Panganane lumayan, nanging ana pelayan sing lumayan kemproh war dadi kurang nyaman. Kanggo panganan rada cepet yo ben ora kangelihen konsumene. Isih akeh sing kudu ditingkatake.",negative
448,"Padahal nembe wae jam 4 sore ing dina kemis. Aku lan kancaku arep ngaso kopi. Aku lali dhewe pesen ombean apa wektu kuwi, mung sing tak eling yaiku pas milih menu a, diomong karo pelayane yen uwis entek. Banjur dhewe milih menu b. Eh, uga uwis entek. Akhire kapaksa milih menu liyane. Cukup nyebelake.",negative
789,"Yen ing kene daginge luwih enak, bumbune sih luwis kerasa sing ning kana, regane uga ora beda adoh.",positive
300,"Panggonan sing apik lan romantis karo pemandangan kuto/kutha bandung karo kelip lampune sing mirip karo ewunan cahya lilin ing dino/dina wengi/mbengi lan hawa anyese pagunungan,. Apa maneh panganan sing enak anget lan rupane sing menginakake banget. Wah eman tenan yen dilewatake. ",positive
908,Penasaran mrene amarga saben ngliwati tol mesthi ndelok iklane ning dalan. Pas mrana jebule panggonane cenderung biasa wae. Mrana pas wengi-wengi ditambah udan uga dadi rada lendhut.,negative
712,"Resto iki cukup amba, suwasanane nyenengake tenan, pangunjung bisa ndhelok pemandangan kutha bandung. Menu panganane kulon lan indonesia panganan. Regane pada karo kualitase lan pelayanane.",positive
77,Bogor bakal dipimpin meneh karo bima arya.,neutral
283,"Wulan januari aku uwis marang galeri indosat kanggo registrasi kartu, jare mbake sing tas, uwis diregistrasikaek kok, nanging wingi ora isa telepon lan sms amarga diblokir hurung registrasi. Geleme apa cuba? Matur suwun kanggo pelayanane sing apik tenan.",negative
118,"Aku njajal suis butcher ning selai ning suis butcehr ning stiabudhi, aku uga njajal suis butcher ning dalan. Riau. Aku luwih seneng kahanan ning suis butcher ning setiabudi sing ora patio rame, lan panggone enak kanggo jagongan. Panganane aku seneng tenderloin, salad, kentang goreng, lan tiramisune. Rego lan rasa sabanding kok, sumbut karo pelayanane sing lumayan cepet.",positive
478,"Wifi ing kene tansah eror, panganan lan ombeane radha larang, lumpiah goreng asin tenan, teh susu mung sitik enak, suwi tenan kanggo mesen",negative
594,"Arep nyang hotel ning mongkok hongkong, ora ana! Sasi juni wingi, aku mesen lan wis mbayar dingge 2 kamar. Nanging hotele ora temu",negative
540,Timbangane rame-rame soal barang flash sale mending dolanan poker online.,neutral
925,"Roti Unyil, toko roti sing nyedhiayakake aneka werna roti / kue sing ukuran cilik, kondhang banget ning Bogor lan Bandung.",neutral
506,"Pingin ngewangi menehi hubungan infone, nanging kuota internetku kebates.",neutral
663,"Aku sapendapat, acara kasebut kudu diilangake, akeh acara sing ora guna. Uwong-uwong ing acarane uga tumindhak kaya uwong ora sekolah bae.",negative
505,"Resto nostalgia sing wajib diparani, panggon sing nyaman kanggo keluwarga, parkir sing amba. Panganane meh kabeh eco, pomeneh steak, saslick lan es krim.",positive
